,average,code,reference,speed,travelTimeMinutes,type,score,c-Value,speedBucket,segmentClosed,date,time
2111,26.0,256447594,26.0,26.0,0.375,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2112,26.0,260906876,26.0,26.0,0.391,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2113,27.0,332872021,27.0,14.0,0.2,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2114,27.0,365618616,27.0,14.0,0.053,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2115,27.0,365701240,27.0,19.0,0.074,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2116,27.0,332872024,27.0,27.0,0.221,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2117,27.0,332675596,27.0,34.0,0.13,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2118,27.0,332675191,27.0,27.0,0.074,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2119,27.0,332675190,27.0,23.0,0.326,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2120,27.0,332837321,27.0,27.0,0.284,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2121,27.0,332838704,27.0,29.0,0.307,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2122,27.0,332639198,27.0,27.0,0.022,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2123,27.0,332675188,27.0,24.0,0.551,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2124,27.0,332675185,27.0,34.0,0.136,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2125,27.0,332675184,27.0,27.0,0.131,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2126,26.0,365701261,27.0,10.0,0.144,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2127,26.0,332446621,27.0,14.0,0.442,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2128,26.0,332638796,27.0,27.0,0.163,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2129,26.0,332639196,27.0,26.0,0.08,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2130,26.0,332639197,27.0,26.0,0.289,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2131,26.0,332480528,27.0,23.0,0.333,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2132,26.0,332479122,27.0,26.0,0.356,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2133,26.0,431445063,27.0,27.0,0.022,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2134,26.0,332639199,27.0,27.0,0.49,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2135,26.0,332639202,27.0,23.0,0.204,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2136,26.0,332639203,27.0,29.0,0.122,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2137,24.0,256558366,26.0,16.0,0.153,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2138,24.0,256034036,26.0,19.0,0.118,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2139,24.0,332639185,26.0,23.0,0.348,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2140,24.0,332639184,26.0,14.0,0.514,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2141,24.0,332639168,26.0,21.0,0.325,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2142,24.0,332639169,26.0,27.0,0.155,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2143,24.0,332639170,26.0,26.0,0.133,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2144,24.0,256272721,26.0,24.0,0.578,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2145,21.0,255692878,23.0,23.0,0.254,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2146,21.0,256107714,23.0,19.0,0.272,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2147,26.0,256564205,27.0,26.0,0.62,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2148,24.0,365670864,27.0,21.0,0.042,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2149,24.0,332675209,27.0,23.0,0.274,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2150,24.0,474354572,27.0,24.0,0.076,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2151,24.0,332675211,27.0,27.0,0.254,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2152,24.0,260387191,27.0,19.0,0.849,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2153,24.0,332675212,27.0,29.0,0.172,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2154,24.0,332675213,27.0,29.0,0.051,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2155,24.0,332837287,27.0,31.0,0.488,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2156,24.0,264197547,27.0,24.0,0.089,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2157,24.0,260169825,27.0,19.0,0.25,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2158,24.0,260180630,27.0,24.0,0.33,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2159,24.0,474372942,27.0,26.0,0.146,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2160,21.0,260166577,23.0,14.0,0.107,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2161,21.0,260642628,23.0,14.0,0.571,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2162,27.0,260739857,27.0,26.0,0.182,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2163,27.0,256268688,27.0,27.0,0.179,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2164,27.0,256032660,27.0,27.0,0.068,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2165,27.0,255589391,27.0,27.0,0.204,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2166,27.0,255783501,27.0,26.0,0.213,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2167,27.0,255931208,27.0,27.0,0.064,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2168,27.0,255604863,27.0,27.0,0.05,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2169,27.0,256353481,27.0,23.0,0.313,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2170,23.0,260658851,23.0,11.0,0.908,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2171,23.0,260652609,23.0,10.0,0.557,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2172,23.0,256278561,23.0,23.0,0.243,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2173,23.0,255593917,23.0,21.0,0.165,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2174,23.0,256301635,23.0,19.0,0.271,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2175,23.0,260410713,23.0,21.0,0.019,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2176,23.0,264190402,23.0,21.0,0.041,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2177,16.0,260646160,16.0,13.0,0.327,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2178,16.0,260789376,16.0,14.0,1.274,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2179,16.0,260566834,16.0,16.0,0.606,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2180,34.0,260332184,37.0,34.0,0.937,XDS,20.0,,2.0,,2022-09-20,10:16
2181,23.0,332760559,26.0,23.0,0.315,XDS,20.0,,2.0,,2022-09-20,10:16
2182,23.0,256868012,26.0,23.0,0.3,XDS,20.0,,2.0,,2022-09-20,10:16
2183,23.0,365697952,26.0,23.0,0.111,XDS,20.0,,2.0,,2022-09-20,10:16
2184,23.0,332715221,26.0,23.0,0.089,XDS,20.0,,2.0,,2022-09-20,10:16
2185,23.0,332715222,26.0,23.0,0.03,XDS,20.0,,2.0,,2022-09-20,10:16
2186,21.0,332599812,23.0,21.0,0.345,XDS,20.0,,3.0,,2022-09-20,10:16
2187,21.0,260291460,23.0,21.0,0.329,XDS,20.0,,3.0,,2022-09-20,10:16
2188,21.0,365697970,23.0,21.0,0.121,XDS,20.0,,3.0,,2022-09-20,10:16
2189,21.0,332599823,23.0,21.0,0.098,XDS,20.0,,3.0,,2022-09-20,10:16
2190,21.0,332599822,23.0,21.0,0.032,XDS,20.0,,3.0,,2022-09-20,10:16
2191,14.0,332599826,21.0,14.0,0.296,XDS,20.0,,2.0,,2022-09-20,10:16
2192,19.0,332715218,21.0,19.0,0.218,XDS,20.0,,2.0,,2022-09-20,10:16
2193,31.0,365658977,42.0,32.0,1.088,XDS,30.0,0.0,2.0,,2022-09-20,10:16
2194,31.0,332715212,42.0,32.0,0.29,XDS,30.0,0.0,2.0,,2022-09-20,10:16
2195,31.0,332722918,42.0,32.0,0.154,XDS,30.0,0.0,2.0,,2022-09-20,10:16
2196,31.0,332782701,42.0,32.0,0.892,XDS,30.0,0.0,2.0,,2022-09-20,10:16
2197,31.0,260612239,42.0,32.0,0.305,XDS,30.0,0.0,2.0,,2022-09-20,10:16
2198,51.0,332723294,50.0,31.0,0.13,XDS,30.0,100.0,1.0,,2022-09-20,10:16
2199,37.0,332591733,47.0,37.0,0.109,XDS,30.0,0.0,2.0,,2022-09-20,10:16
2200,14.0,255595522,19.0,19.0,0.549,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2201,14.0,260552875,19.0,19.0,0.546,XDS,30.0,0.0,3.0,,2022-09-20,10:16
2202,26.0,261085466,23.0,26.0,0.401,XDS,20.0,,3.0,,2022-09-20,10:16
2203,26.0,264191301,23.0,26.0,0.399,XDS,20.0,,3.0,,2022-09-20,10:16
2204,47.0,332872013,48.0,47.0,0.376,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2205,47.0,332763639,48.0,45.0,0.271,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2206,48.0,332446626,48.0,55.0,0.327,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2207,48.0,332552071,48.0,47.0,0.265,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2208,40.0,332727527,43.0,42.0,0.255,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2209,40.0,332718775,43.0,43.0,0.185,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2210,40.0,332718788,43.0,39.0,0.144,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2211,40.0,332719835,43.0,35.0,0.141,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2212,40.0,332782868,43.0,39.0,0.565,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2213,42.0,332587549,42.0,42.0,0.255,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2214,42.0,332596248,42.0,43.0,0.185,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2215,42.0,332596233,42.0,40.0,0.141,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2216,42.0,332595207,42.0,35.0,0.141,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2217,42.0,332533646,42.0,42.0,0.512,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2218,35.0,365725600,34.0,35.0,0.231,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2219,27.0,332727567,31.0,21.0,0.925,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2220,27.0,332617610,31.0,29.0,0.312,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2221,27.0,332697218,31.0,24.0,0.048,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2222,27.0,332697217,31.0,24.0,0.137,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2223,27.0,460609175,31.0,27.0,0.035,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2224,27.0,332617614,31.0,27.0,0.194,XDS,30.0,100.0,2.0,,2022-09-20,10:16
2225,27.0,460609179,31.0,31.0,0.105,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2226,27.0,332533718,31.0,31.0,0.076,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2227,27.0,332782800,31.0,32.0,0.236,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2228,27.0,332790661,31.0,34.0,0.548,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2229,27.0,332697330,31.0,29.0,0.029,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2230,27.0,332697332,31.0,29.0,0.04,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2231,27.0,332533719,31.0,32.0,0.521,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2232,27.0,332782801,31.0,31.0,0.159,XDS,30.0,100.0,3.0,,2022-09-20,10:16
2233,27.0,460624631,31.0,27.0,0.062,XDS,30.0,100.0,2.0,,2022-09-20,10:16
